1;19.94826697890959
2;20.93293396822994
3;21.470347803807535
4;20.828287699569785
5;21.838427526228994
6;22.32607308665153
7;29.65835174426092
8;30.266813292287083
9;30.589196954972635
10;29.16650879311253
11;29.961011203750957
12;30.317820905265698
13;19.95230892580831
14;21.08531633694291
15;21.769678125934625
16;20.711000940178643
17;21.939907820993724
18;22.62607540734866
19;24.36603332561726
20;25.731135524914265
21;26.24281874716922
22;24.747677062773352
23;26.25295995727032
24;26.76981498010935
25;19.91853809325481
26;21.535453523474928
27;22.178244358082672
28;20.951950179486655
29;22.54562308015087
30;23.3200509221212
31;29.74691640360914
32;30.807513799026342
33;31.37332280565124
34;29.433973380981488
35;30.844691465464745
36;31.41808714176041
37;20.02150108555313
38;21.739494226752104
39;22.457631940574515
40;21.07430912731848
41;22.787842179631095
42;23.521855371335977
43;29.499026599828017
44;30.608566553599594
45;31.247752878755737
46;29.459943542311134
47;30.75518090334544
48;31.470320416294314
49;20.431014454274987
50;22.36102555890183
51;23.161275353449035
52;20.847849262570527
53;22.85967530222506
54;23.7135045742579
55;29.636746515245477
56;30.839706074865273
57;31.564210749414684
58;29.489977889206504
59;30.944903061991926
60;31.732767122596087
61;20.51064339539645
62;22.478412279816503
63;23.27731270112413
64;20.725407985874032
65;22.71742855105917
66;23.601007760888677
67;30.436408424105167
68;31.626219126702953
69;32.34872068384615
70;30.670718742270978
71;32.02182828676219
72;32.919556664563416
73;27.287605726330906
74;28.440146031045863
75;29.191326242716833
76;28.412628884453696
77;29.480712748340988
78;30.129704513826447
79;45.998095348579696
80;46.25291023199463
81;46.63059273088063
82;45.6116806728179
83;46.0571294819694
84;46.52670370910938
85;26.93252000713114
86;28.350294419375608
87;29.186578779587872
88;28.37287372869562
89;29.72036391563973
90;30.564558672538574
91;35.226013769560296
92;36.30161718965538
93;36.905913715657334
94;35.989580092501505
95;37.17620987065302
96;37.83418861253767
97;27.057820092354955
98;28.45569427419329
99;29.298027211123195
100;28.626469791385215
101;30.110260503525378
102;30.97463275785491
103;46.38529528432918
104;46.82747788518753
105;47.290905550329505
106;46.176827075684336
107;46.858359155732714
108;47.400525375976066
109;27.673952160337453
110;29.369696081849572
111;30.216933940605013
112;29.07222585547345
113;30.903973038845173
114;31.722670475217203
115;46.200351843673324
116;46.88139819348707
117;47.469160744888164
118;45.79462766348346
119;46.78954239841013
120;47.50869783821691
121;28.753464824542704
122;30.511939507048098
123;31.52362011373443
124;29.209736196033962
125;31.058112666763193
126;32.096128818532506
127;45.805719094647536
128;46.53161468739888
129;47.2201817166592
130;45.86909550094543
131;46.97462828203542
132;47.71009253165866
133;28.4665090177202
134;30.351883472233038
135;31.270442788370197
136;28.99957691036831
137;30.92234111600095
138;31.858889757365336
139;46.15083007413701
140;46.85437014557811
141;47.43883145425323
142;46.44173217216522
143;47.45054970185196
144;48.253945731809374
145;34.38341794490875
146;35.426762127159726
147;36.65434493621132
148;35.68423381277929
149;36.62144464095367
150;37.64976918894259
151;38.335054663576194
152;39.14803964099393
153;39.97183919275508
154;39.727930669037214
155;40.615735590217575
156;41.349780355689546
157;33.0076509230289
158;34.61325887072669
159;35.900783344577015
160;34.586904841187625
161;36.13623081633313
162;37.494946702483986
163;41.87477439097644
164;43.086039926067976
165;44.10068071970243
166;42.796195191322965
167;44.135012739024056
168;45.031988264574636
169;32.22940675550459
170;33.65316085695152
171;35.06753065485796
172;34.56232658436601
173;35.95157781638905
174;37.46998605512658
175;38.05508348854767
176;39.36023101146476
177;40.59242570943153
178;39.94908892651081
179;41.185857819154236
180;42.27744472031535
181;32.01288142081943
182;33.71744102003621
183;35.161262810037314
184;34.93922091904152
185;36.68033440116024
186;38.19881639279607
187;37.529905001213606
188;39.18708561715747
189;40.72527669479674
190;39.44531957488525
191;41.296964316406836
192;42.66185582107558
193;33.97212782092101
194;35.678940310346185
195;37.05459457187956
196;34.661192784783616
197;36.50904798132265
198;38.05590438465901
199;37.28938957391149
200;39.16111932672523
201;40.65358411755695
202;39.82150659643995
203;41.9897137971718
204;43.32717637388352
205;35.382631852236976
206;37.32204428116242
207;38.565085454545745
208;35.69358467771022
209;37.75534545104515
210;39.122039359705504
211;38.232983873583564
212;40.34663513355158
213;41.68723934138472
214;40.47091113324474
215;42.89528883341586
216;44.41203819085987
